customer_id,customer_name,email,phone_number,country_code,channel,campaign_id,campaign_name,event_name,event_ts,bounce_classification,revenue,device,browser,city,state,campaign_start_date,campaign_end_date
CUST90274,Lisa Moran,duncanryan@fleming-matthews.com,001-281-306-6034x14725,SG,email,CMP004,Welcome Journey,unsubscribed,2026-04-01 22:44:08,none,0.0,web,chrome,Powellberg,Alabama,28-03-2026,09-04-2026
CUST62606,William White,gcharles@dennis.info,9923782127,SG,push,CMP001,Diwali Blast,clicked,2026-03-22 03:30:08,none,60.77,ios,firefox,Brittanystad,Kansas,18-03-2026,30-03-2026
CUST38244,Laura Stevenson,handerson@crawford.com,1860753589,IN,push,CMP002,Summer Sale,opened,2026-04-30 19:19:08,hard,0.0,web,edge,Kirbyland,Missouri,27-04-2026,06-05-2026
CUST60435,Kevin Cox,adrianjones@martin-olsen.com,(004)573-5871,US,sms,CMP001,Diwali Blast,sent,2026-04-29 11:48:08,hard,0.0,web,firefox,East Michelleport,Arizona,24-04-2026,15-05-2026
CUST80902,Dana Curtis,john60@trevino.biz,9142431555,AE,push,CMP001,Diwali Blast,sent,2026-05-02 16:09:08,none,0.0,web,safari,East Jared,Utah,23-04-2026,08-05-2026
CUST6611,Jessica Johnson,debra70@yahoo.com,193-262-3497x49414,SG,email,CMP003,Premium Upgrade,opened,2026-04-06 00:31:08,soft,0.0,ios,edge,Smithhaven,Colorado,30-03-2026,14-04-2026
CUST22383,Lisa Stewart,scottfisher@yahoo.com,(981)647-4247,AE,email,CMP004,Welcome Journey,opened,2026-05-09 05:52:08,hard,0.0,web,edge,Danielport,South Carolina,06-05-2026,22-05-2026
CUST66442,Claire Johnson,carmenknapp@hotmail.com,+1-825-635-9924x24408,UK,whatsapp,CMP003,Premium Upgrade,opened,2026-04-06 22:14:08,soft,0.0,ios,edge,Waltonstad,North Carolina,31-03-2026,24-04-2026
CUST70333,Mrs. Jamie Baird,melissapage@sullivan-welch.com,422.641.5756x6827,SG,whatsapp,CMP003,Premium Upgrade,clicked,2026-04-29 15:09:08,soft,1657.44,ios,edge,Port Miranda,New Jersey,28-04-2026,05-05-2026
CUST18954,Alexander Newton,tlin@stewart.com,891.049.7954x53262,US,sms,CMP003,Premium Upgrade,opened,2026-03-24 08:20:08,none,0.0,android,edge,Kathychester,Delaware,19-03-2026,29-03-2026
CUST35830,Sarah Ho,qbailey@peterson-perez.com,(209)594-2211,UK,whatsapp,CMP002,Summer Sale,opened,2026-04-28 11:01:08,soft,0.0,android,firefox,Thomasbury,Rhode Island,19-04-2026,15-05-2026
CUST85249,Matthew Fisher,steven86@martin.com,363-169-2152x6001,US,sms,CMP002,Summer Sale,delivered,2026-03-19 05:43:08,soft,0.0,ios,chrome,New Jason,West Virginia,12-03-2026,01-04-2026
CUST78406,Jeffrey Johnson,jparker@carroll.com,2331921527,AE,email,CMP002,Summer Sale,sent,2026-04-18 17:48:08,hard,0.0,web,firefox,Tinaview,Florida,08-04-2026,28-04-2026
CUST70014,David Robertson,mmccullough@ellis.org,093-333-7284,IN,email,CMP003,Premium Upgrade,delivered,2026-04-07 04:47:08,hard,0.0,web,firefox,Lake Ian,Nebraska,04-04-2026,23-04-2026
CUST66589,Lisa Guerra,brose@yahoo.com,+1-019-393-8134x737,SG,push,CMP001,Diwali Blast,opened,2026-04-09 14:51:08,hard,0.0,android,firefox,Kathrynbury,Indiana,03-04-2026,28-04-2026
CUST52583,Benjamin Ross,lewing@hill-brady.info,001-940-226-0582,AE,email,CMP001,Diwali Blast,delivered,2026-05-06 08:09:08,none,0.0,android,firefox,New Ronaldtown,Mississippi,01-05-2026,14-05-2026
CUST68973,Jimmy Jones,wstewart@gmail.com,610.449.1994x670,IN,sms,CMP003,Premium Upgrade,clicked,2026-03-26 07:59:08,none,4907.71,ios,chrome,North Danny,South Carolina,19-03-2026,15-04-2026
CUST94929,April Arnold,jonesphilip@hotmail.com,(148)165-7670x996,AE,push,CMP004,Welcome Journey,opened,2026-04-16 02:19:08,none,0.0,android,safari,Lake Leahchester,Montana,06-04-2026,01-05-2026
CUST83538,Ashley Clark,john04@yahoo.com,519-340-8888x106,SG,email,CMP001,Diwali Blast,delivered,2026-04-22 11:15:08,hard,0.0,web,chrome,Lake Stacy,Pennsylvania,13-04-2026,28-04-2026
CUST77026,Lynn Coleman,barrerarobert@hotmail.com,959-501-1010x86970,IN,whatsapp,CMP003,Premium Upgrade,delivered,2026-05-08 06:40:08,soft,0.0,web,safari,Paulville,Iowa,01-05-2026,23-05-2026
CUST49448,Suzanne Welch,schultzanthony@gmail.com,(919)878-5329x10032,AE,push,CMP002,Summer Sale,clicked,2026-05-05 20:16:08,hard,2527.45,web,edge,West Peter,New Jersey,02-05-2026,21-05-2026
CUST58402,Andrea Mcbride MD,daniel92@hotmail.com,+1-603-437-6759x1912,SG,sms,CMP001,Diwali Blast,clicked,2026-04-05 16:55:08,none,3023.45,web,edge,Raymondshire,West Virginia,27-03-2026,17-04-2026
CUST11833,Annette Vasquez,mtorres@hotmail.com,001-509-644-4505x9841,US,sms,CMP002,Summer Sale,sent,2026-04-08 20:45:08,soft,0.0,web,edge,East Devinshire,Maine,30-03-2026,20-04-2026
CUST14491,Ryan Leonard,kari25@smith.org,001-816-235-4735,AE,email,CMP005,Cart Recovery,unsubscribed,2026-04-28 22:06:08,none,0.0,web,chrome,New Robertbury,Montana,24-04-2026,15-05-2026
CUST37750,Alvin Harris,carloshoffman@yahoo.com,913-948-5316x1428,AE,email,CMP003,Premium Upgrade,unsubscribed,2026-04-30 21:58:08,none,0.0,android,firefox,Howardland,Indiana,27-04-2026,07-05-2026
CUST53652,Leah Lindsey,eperez@galloway.com,+1-616-700-2805x705,US,sms,CMP003,Premium Upgrade,delivered,2026-04-06 16:05:08,soft,0.0,ios,safari,Hendrixtown,Georgia,01-04-2026,16-04-2026
CUST57000,James Anderson,davidmartin@snyder.com,486.111.8963x679,UK,push,CMP003,Premium Upgrade,sent,2026-03-26 05:11:08,soft,0.0,ios,firefox,South Molly,Arizona,17-03-2026,02-04-2026
CUST36502,Steven Clark,bgibbs@simmons-thompson.com,001-435-700-5409x651,IN,push,CMP002,Summer Sale,clicked,2026-04-15 06:14:08,soft,2981.52,ios,chrome,Wilsonside,South Carolina,12-04-2026,20-04-2026
CUST23741,Chad Rice,williamssusan@benton.com,(336)763-0471,SG,push,CMP004,Welcome Journey,opened,2026-04-21 19:56:08,hard,0.0,android,chrome,North Donnaside,Nebraska,20-04-2026,02-05-2026
CUST77374,David Arias,williamsbrian@walker.com,0645269333,UK,push,CMP002,Summer Sale,sent,2026-04-19 01:16:08,hard,0.0,web,edge,East Patricia,Minnesota,18-04-2026,01-05-2026
CUST7688,Leslie Stewart,imartinez@gomez.com,825.976.5756x33975,AE,email,CMP001,Diwali Blast,delivered,2026-04-23 05:58:08,hard,0.0,web,safari,Blevinsshire,Montana,20-04-2026,05-05-2026
CUST62801,Kathryn Hall,erinjenkins@rivera.com,(061)752-0822x4653,US,whatsapp,CMP001,Diwali Blast,delivered,2026-04-04 04:45:08,soft,0.0,web,chrome,Lisaton,Oklahoma,01-04-2026,19-04-2026
CUST59528,Thomas Rodriguez,pattonrobert@roberts.net,589.307.1222x392,US,sms,CMP004,Welcome Journey,clicked,2026-05-04 18:34:08,none,698.54,web,edge,Markside,Illinois,02-05-2026,19-05-2026
CUST5346,Anthony Lee,samuel65@yahoo.com,019-954-4579x7809,AE,email,CMP005,Cart Recovery,clicked,2026-03-29 21:55:08,none,3124.65,android,edge,Burkemouth,Texas,26-03-2026,16-04-2026
CUST50534,Lucas Ross,ryan95@hotmail.com,001-124-427-6328,US,sms,CMP005,Cart Recovery,opened,2026-04-13 19:55:08,none,0.0,web,chrome,South Lesliefort,Georgia,05-04-2026,18-04-2026
CUST46700,Craig Fisher,maria21@mills.net,001-642-973-2777x537,AE,whatsapp,CMP002,Summer Sale,delivered,2026-03-31 11:33:08,soft,0.0,web,safari,Jillfurt,Illinois,28-03-2026,15-04-2026
CUST19871,Suzanne Nelson,mccallrobert@sanders.biz,001-348-894-9774x637,AE,email,CMP005,Cart Recovery,opened,2026-03-28 10:32:08,none,0.0,android,edge,New Crystal,Massachusetts,20-03-2026,12-04-2026
CUST8410,Shannon Yates,alewis@garcia.com,(342)987-1590x1557,SG,sms,CMP004,Welcome Journey,opened,2026-03-22 22:59:08,soft,0.0,android,chrome,South Brittany,Georgia,20-03-2026,09-04-2026
CUST49418,Stanley Barnes,cindy90@wright.biz,(979)167-3059x4444,AE,sms,CMP002,Summer Sale,delivered,2026-04-02 16:54:08,hard,0.0,android,edge,South Rebeccaville,Wyoming,26-03-2026,07-04-2026
CUST93665,Vanessa Norris,mary31@horne.org,372.583.3497x6795,US,whatsapp,CMP005,Cart Recovery,clicked,2026-03-30 13:01:08,hard,2079.72,ios,firefox,Lake Melissa,Connecticut,28-03-2026,19-04-2026
CUST48043,Helen Hart,ubailey@gmail.com,(377)723-7020x99897,UK,push,CMP003,Premium Upgrade,submission,2026-05-05 13:41:08,hard,2352.05,android,firefox,Port Williammouth,Wisconsin,27-04-2026,13-05-2026
CUST23455,Denise Wise,jillianhenry@hotmail.com,069.569.3104,AE,whatsapp,CMP004,Welcome Journey,delivered,2026-05-12 00:44:08,none,0.0,android,firefox,Donnashire,Hawaii,07-05-2026,18-05-2026
CUST58901,Lance Bailey,lindseyfarrell@gmail.com,+1-785-352-2177x783,US,email,CMP001,Diwali Blast,opened,2026-04-20 18:32:08,none,0.0,web,safari,West Lori,Florida,16-04-2026,01-05-2026
CUST91588,William Bond,christopherjones@hotmail.com,423-246-6375,IN,email,CMP004,Welcome Journey,clicked,2026-05-12 13:45:08,soft,2336.01,ios,firefox,Port Sandychester,New Hampshire,11-05-2026,20-05-2026
CUST74534,Karen Russell,thomas83@barnes-allen.com,112-482-7825x5349,US,sms,CMP004,Welcome Journey,sent,2026-05-12 11:49:08,hard,0.0,web,firefox,Lake Scottland,New Mexico,08-05-2026,24-05-2026
CUST39983,Russell Hendricks,james81@yahoo.com,001-086-290-1780x51382,IN,push,CMP001,Diwali Blast,sent,2026-04-01 17:04:08,none,0.0,ios,edge,South Williammouth,Kentucky,30-03-2026,11-04-2026
CUST81506,Christian Smith,zwoods@hotmail.com,4620127195,SG,email,CMP001,Diwali Blast,unsubscribed,2026-04-25 14:10:08,none,0.0,ios,safari,North Shannon,Connecticut,19-04-2026,12-05-2026
CUST36832,William Gonzalez,scottaaron@yahoo.com,(553)289-1621,UK,email,CMP001,Diwali Blast,unsubscribed,2026-04-27 11:51:08,soft,0.0,web,firefox,Thomasbury,Texas,21-04-2026,14-05-2026
CUST38128,Ms. Sandra Young,georgefleming@hotmail.com,+1-022-975-0040,US,whatsapp,CMP004,Welcome Journey,submission,2026-04-13 04:54:08,hard,4967.6,web,firefox,Port Marcia,Alaska,06-04-2026,24-04-2026
CUST76334,Michael Morrison,harold67@gmail.com,364-923-6489x48127,AE,email,CMP005,Cart Recovery,opened,2026-05-03 00:06:08,hard,0.0,android,safari,Port Angela,Wisconsin,01-05-2026,15-05-2026
CUST37674,Benjamin Pennington,xdavis@anderson.net,(926)139-6572x3408,AE,email,CMP004,Welcome Journey,bounced,2026-03-23 18:23:08,hard,0.0,android,firefox,West Todd,Tennessee,21-03-2026,08-04-2026
CUST18800,Dillon Lane,woodwardzachary@hartman.com,865.901.8459,AE,whatsapp,CMP001,Diwali Blast,sent,2026-04-23 16:34:08,soft,0.0,web,firefox,East Joshuaberg,Illinois,17-04-2026,03-05-2026
CUST82859,Ryan Collins,cwilliams@phillips.com,001-440-610-6485x63570,AE,push,CMP004,Welcome Journey,submission,2026-04-12 11:13:08,none,1059.26,web,firefox,North Matthewton,Hawaii,08-04-2026,17-04-2026
CUST7001,Teresa Clarke,fburgess@estrada.biz,295-848-9667,IN,sms,CMP002,Summer Sale,delivered,2026-03-21 08:32:08,none,0.0,ios,edge,Masonshire,New York,17-03-2026,30-03-2026
CUST40748,Amy Chapman,ithomas@gmail.com,428-655-8056,IN,sms,CMP005,Cart Recovery,sent,2026-04-26 23:06:08,soft,0.0,web,edge,South Matthewchester,Michigan,23-04-2026,11-05-2026
CUST59756,Christopher Escobar,kmacias@smith.com,+1-179-228-7667x1016,SG,whatsapp,CMP005,Cart Recovery,submission,2026-05-12 06:16:08,soft,1207.91,ios,firefox,Barbarachester,Idaho,08-05-2026,18-05-2026
CUST36386,Gene Bentley,brenda91@yahoo.com,001-166-631-7553,SG,email,CMP004,Welcome Journey,bounced,2026-03-24 19:19:08,none,0.0,web,chrome,West Michaelville,South Dakota,16-03-2026,31-03-2026
CUST33368,Mark Wilcox,bradleybrandon@gmail.com,380.835.5694x315,AE,sms,CMP003,Premium Upgrade,submission,2026-03-29 09:33:08,none,2019.59,web,edge,Johnhaven,South Carolina,25-03-2026,09-04-2026
CUST32886,Amy Mosley,monicasmith@yahoo.com,+1-385-145-0509,IN,email,CMP002,Summer Sale,clicked,2026-03-23 03:03:08,hard,759.94,web,safari,Perkinsside,Kansas,21-03-2026,06-04-2026
CUST39038,Christina Howell,fflynn@bond.com,(394)614-0893x4440,US,push,CMP001,Diwali Blast,submission,2026-05-10 01:59:08,none,4432.49,android,chrome,Johnmouth,Louisiana,04-05-2026,27-05-2026
CUST35837,Melanie Lawson MD,dscott@collins.com,855-638-6487,UK,sms,CMP003,Premium Upgrade,opened,2026-05-12 14:46:08,hard,0.0,android,firefox,North Chaseborough,New Jersey,08-05-2026,29-05-2026
CUST40442,Austin Yates,parkcameron@parrish-armstrong.com,001-514-672-2734x20088,SG,push,CMP003,Premium Upgrade,submission,2026-05-04 02:20:08,none,1177.94,ios,edge,Kristopherborough,Minnesota,28-04-2026,23-05-2026
CUST18287,Tyler Smith,cartermark@gmail.com,+1-127-970-3938x6662,AE,sms,CMP005,Cart Recovery,sent,2026-05-08 10:17:08,none,0.0,ios,edge,Robinside,Arizona,06-05-2026,27-05-2026
CUST93963,Ashley Hernandez,darryl93@yahoo.com,746.485.3047x1564,UK,sms,CMP001,Diwali Blast,opened,2026-05-11 17:23:08,soft,0.0,ios,safari,North Justin,Louisiana,10-05-2026,30-05-2026
CUST15469,Laura Jacobs,kyle90@schmidt-gallegos.org,(168)999-0228x5753,IN,sms,CMP002,Summer Sale,opened,2026-03-29 13:53:08,soft,0.0,android,safari,Rojasshire,Wisconsin,24-03-2026,12-04-2026
CUST34531,Eric Harvey,sharonwilliams@williams.com,(923)931-2352x053,UK,email,CMP003,Premium Upgrade,sent,2026-04-02 02:06:08,hard,0.0,ios,firefox,Jonesmouth,Wyoming,25-03-2026,16-04-2026
CUST40574,Christopher Owens,qthompson@hotmail.com,001-489-942-1722x851,UK,email,CMP001,Diwali Blast,unsubscribed,2026-04-19 05:10:08,hard,0.0,web,chrome,West Eric,Florida,12-04-2026,06-05-2026
CUST59248,Jennifer Petersen,pattersonterri@hotmail.com,001-970-588-3554x854,IN,email,CMP004,Welcome Journey,unsubscribed,2026-03-27 09:19:08,hard,0.0,web,edge,South Lauraville,Michigan,22-03-2026,12-04-2026
CUST6967,Lisa Larson,kimwhite@gmail.com,(279)114-0998,AE,email,CMP004,Welcome Journey,unsubscribed,2026-04-06 11:11:08,hard,0.0,android,chrome,East Ashleyside,New Hampshire,05-04-2026,15-04-2026
CUST28487,Scott Mcbride,bradley39@yahoo.com,+1-746-185-5764x48368,IN,email,CMP005,Cart Recovery,bounced,2026-04-24 14:11:08,hard,0.0,ios,edge,Hughesfurt,Colorado,14-04-2026,10-05-2026
CUST85533,Tina Martinez,jenkinsbrooke@nelson.com,(473)491-9354x5101,UK,email,CMP001,Diwali Blast,opened,2026-03-22 18:47:08,none,0.0,ios,safari,Coreyland,Tennessee,12-03-2026,07-04-2026
CUST24747,Diane Griffin,madison65@hotmail.com,559.369.1535x1392,SG,sms,CMP002,Summer Sale,submission,2026-04-02 00:16:08,soft,2748.52,ios,edge,East Holly,North Dakota,25-03-2026,09-04-2026
CUST10539,Stacy Weaver,munoztimothy@gmail.com,+1-272-111-2762,US,sms,CMP002,Summer Sale,delivered,2026-04-07 20:57:08,none,0.0,android,edge,Catherinebury,Illinois,01-04-2026,18-04-2026
CUST19688,Melanie Melendez,powerstodd@brown.com,+1-492-283-4237x82102,AE,whatsapp,CMP002,Summer Sale,delivered,2026-03-26 07:14:08,none,0.0,ios,edge,South Ronaldberg,Iowa,17-03-2026,02-04-2026
CUST95856,Samantha Juarez,jcrane@yahoo.com,897-048-4452x766,SG,push,CMP005,Cart Recovery,sent,2026-04-26 23:09:08,soft,0.0,ios,edge,Holttown,Oklahoma,25-04-2026,03-05-2026
CUST53370,Isabel Clark,rhill@hotmail.com,219.924.9535x29274,UK,sms,CMP005,Cart Recovery,clicked,2026-05-02 16:52:08,hard,3774.55,web,safari,Daughertytown,North Carolina,25-04-2026,07-05-2026
CUST37861,Robert Lang,josephhunt@gmail.com,(020)464-4952,AE,whatsapp,CMP002,Summer Sale,clicked,2026-04-23 15:11:08,hard,3920.14,android,firefox,West Sarah,New York,14-04-2026,11-05-2026
CUST52680,Samuel Montgomery,daviddiaz@harris.com,128.263.8376,US,sms,CMP004,Welcome Journey,opened,2026-04-02 07:41:08,soft,0.0,ios,edge,East Markton,Alabama,01-04-2026,13-04-2026
CUST59045,Brenda Douglas,jbrennan@hotmail.com,863-587-1736x1056,US,whatsapp,CMP001,Diwali Blast,submission,2026-04-17 08:34:08,hard,800.47,android,chrome,South David,South Dakota,13-04-2026,06-05-2026
CUST40580,Jeffery Reynolds,kduncan@hotmail.com,1759232174,IN,whatsapp,CMP005,Cart Recovery,clicked,2026-04-19 06:50:08,soft,2067.74,ios,firefox,North Mary,New York,12-04-2026,28-04-2026
CUST25614,Christina Rodriguez,joshua07@yahoo.com,001-886-166-0597x99785,US,sms,CMP003,Premium Upgrade,delivered,2026-04-09 09:58:08,hard,0.0,web,firefox,Hamiltonland,South Carolina,02-04-2026,18-04-2026
CUST74435,Michael Alexander,taragriffin@miller.com,146.245.3504x74219,AE,sms,CMP003,Premium Upgrade,opened,2026-05-11 17:26:08,soft,0.0,ios,safari,Pateltown,Minnesota,02-05-2026,17-05-2026
CUST5813,Jeremy Liu,mrobertson@hotmail.com,123-724-2278x127,UK,sms,CMP002,Summer Sale,opened,2026-04-27 14:14:08,hard,0.0,android,chrome,Jonesbury,West Virginia,20-04-2026,05-05-2026
CUST56170,Pamela Mcguire,abigailjackson@berg-gentry.com,5448655520,IN,push,CMP003,Premium Upgrade,opened,2026-04-21 02:10:08,none,0.0,web,firefox,South Cheryl,Connecticut,12-04-2026,05-05-2026
CUST83696,Jonathan Davis,joshua69@hotmail.com,723-191-1518,SG,whatsapp,CMP001,Diwali Blast,delivered,2026-04-26 09:13:08,soft,0.0,android,firefox,Lake Tina,Iowa,16-04-2026,10-05-2026
CUST90082,Gabriel Berry,xperry@gmail.com,394.647.7361,US,push,CMP002,Summer Sale,sent,2026-04-05 14:01:08,hard,0.0,web,chrome,Howellstad,West Virginia,30-03-2026,12-04-2026
CUST99743,Bryan Franco,amartin@gmail.com,(179)504-3788,IN,whatsapp,CMP005,Cart Recovery,opened,2026-03-29 09:29:08,none,0.0,ios,chrome,East Randall,Arizona,21-03-2026,13-04-2026
CUST61414,Mary Thompson,blackmonique@velez.biz,996.092.3561,AE,whatsapp,CMP004,Welcome Journey,opened,2026-04-08 19:53:08,none,0.0,android,firefox,East Lee,Nebraska,31-03-2026,28-04-2026
CUST63143,Austin Joseph,amanda30@yahoo.com,(960)174-5386x275,UK,sms,CMP005,Cart Recovery,submission,2026-04-27 03:08:08,hard,4690.54,web,edge,Lake Jonathan,Arkansas,21-04-2026,03-05-2026
CUST10076,Emily Foster,pyoung@hotmail.com,337-208-0880,SG,push,CMP003,Premium Upgrade,clicked,2026-04-16 20:51:08,soft,1140.81,ios,firefox,Jasonhaven,North Dakota,09-04-2026,27-04-2026
CUST79059,Jason Reyes,markewing@juarez-lopez.com,001-418-723-7018x176,AE,email,CMP002,Summer Sale,sent,2026-04-19 06:20:08,hard,0.0,web,firefox,Port Lindsey,Alaska,17-04-2026,09-05-2026
CUST26822,Mark Black,griffinkimberly@mullins.com,+1-103-887-3222x18604,SG,push,CMP003,Premium Upgrade,opened,2026-04-15 22:25:08,none,0.0,ios,edge,New Kimberly,Iowa,13-04-2026,22-04-2026
CUST89482,Lisa Bush,wrightamy@garcia.org,+1-682-217-3316x43676,SG,email,CMP005,Cart Recovery,bounced,2026-05-09 04:15:08,hard,0.0,ios,safari,Lake Nathanielmouth,Florida,07-05-2026,19-05-2026
CUST34724,Angela Walton,fordmaria@hotmail.com,(824)469-6195,UK,whatsapp,CMP005,Cart Recovery,delivered,2026-05-10 00:09:08,hard,0.0,web,safari,Clarkfurt,Minnesota,30-04-2026,22-05-2026
CUST50554,Sheryl Merritt PhD,carriepatel@hotmail.com,(143)421-2944x3871,US,whatsapp,CMP005,Cart Recovery,clicked,2026-04-01 01:26:08,soft,2199.58,ios,safari,North Jonathanville,Hawaii,27-03-2026,13-04-2026
CUST37941,Jennifer Hughes,bmcintosh@hotmail.com,110.443.3386,US,whatsapp,CMP005,Cart Recovery,submission,2026-04-06 01:31:08,soft,2449.3,android,edge,New Meredithchester,Wisconsin,27-03-2026,23-04-2026
CUST43485,Jennifer Casey,zharvey@burke.com,487.383.0356,UK,sms,CMP001,Diwali Blast,opened,2026-05-02 00:56:08,none,0.0,android,edge,West Teresa,Pennsylvania,23-04-2026,13-05-2026
CUST35895,Jeffrey Shea,cindy91@yahoo.com,(912)410-8168,US,whatsapp,CMP001,Diwali Blast,opened,2026-04-26 12:53:08,soft,0.0,ios,edge,Courtneymouth,South Dakota,22-04-2026,10-05-2026
CUST98879,Mary Villarreal,jordanpope@yahoo.com,513-296-6854x9299,IN,sms,CMP004,Welcome Journey,submission,2026-03-31 17:21:08,soft,1231.35,android,safari,Scottport,Massachusetts,24-03-2026,12-04-2026
CUST13462,Thomas Evans,kathycherry@yahoo.com,646-845-8344x965,IN,email,CMP004,Welcome Journey,clicked,2026-04-08 15:24:08,hard,2436.82,ios,edge,Lake Christopher,Maine,07-04-2026,18-04-2026
CUST2751,Sarah Hughes,kathy61@jefferson.net,373-207-0152x1913,AE,whatsapp,CMP001,Diwali Blast,sent,2026-04-11 13:18:08,none,0.0,android,chrome,Port Jeremyport,Kentucky,08-04-2026,22-04-2026
CUST74961,John Meza,anabennett@gmail.com,248-014-8714,US,sms,CMP004,Welcome Journey,clicked,2026-03-28 23:29:08,hard,2455.27,web,edge,North Jamie,Kentucky,18-03-2026,05-04-2026
CUST25163,Jessica Tucker,mayokimberly@bush-taylor.info,(691)535-1512,SG,email,CMP002,Summer Sale,sent,2026-03-30 00:04:08,hard,0.0,web,safari,Timothyport,Idaho,22-03-2026,18-04-2026
CUST8664,Cindy Dudley,kirkdavid@young.com,(739)032-4295x0042,IN,email,CMP004,Welcome Journey,delivered,2026-03-22 01:24:08,soft,0.0,android,firefox,East Martin,Illinois,15-03-2026,30-03-2026
CUST91764,Rhonda Matthews,trobles@mccann.info,122-104-3404,US,push,CMP002,Summer Sale,clicked,2026-05-04 02:03:08,hard,1648.31,android,edge,Port Jennifershire,Washington,03-05-2026,15-05-2026
CUST27241,Douglas Flynn,dgonzales@warner.com,(468)375-5828,AE,sms,CMP003,Premium Upgrade,opened,2026-03-24 20:37:08,hard,0.0,android,firefox,Ellishaven,New York,20-03-2026,02-04-2026
CUST89507,Andrew Spencer,brownjames@hotmail.com,(979)386-0578,US,sms,CMP001,Diwali Blast,clicked,2026-04-02 03:56:08,none,2346.28,android,edge,Lake Thomas,Minnesota,24-03-2026,14-04-2026
CUST8325,Andrew Johnson,woodjessica@gmail.com,806.413.5582,SG,sms,CMP002,Summer Sale,opened,2026-04-17 09:37:08,none,0.0,android,safari,Johnsonborough,New Jersey,10-04-2026,05-05-2026
CUST99318,Kristin Smith,lucasdavid@yahoo.com,672.073.1880,SG,whatsapp,CMP001,Diwali Blast,sent,2026-05-07 16:45:08,soft,0.0,web,edge,Ponceview,Michigan,03-05-2026,17-05-2026
CUST15654,Vernon Newman,morganjoanna@hotmail.com,730-999-3461x091,SG,sms,CMP003,Premium Upgrade,clicked,2026-04-25 16:28:08,none,446.48,ios,edge,Hubbardfort,Maryland,22-04-2026,14-05-2026
CUST30697,Steven Beasley,wagnerchristina@garcia.info,675-901-7919,AE,push,CMP002,Summer Sale,opened,2026-04-30 04:35:08,soft,0.0,ios,firefox,Jeffreystad,South Carolina,22-04-2026,12-05-2026
CUST61658,Charlene Richards,ramosjason@hotmail.com,2568645117,AE,sms,CMP001,Diwali Blast,clicked,2026-04-04 18:15:08,none,2161.07,web,safari,Gonzalezville,Ohio,31-03-2026,16-04-2026
CUST81578,Patricia Roberts,david35@jones.info,203.631.3438,UK,sms,CMP005,Cart Recovery,opened,2026-04-16 06:31:08,soft,0.0,android,firefox,Brownfurt,Maryland,08-04-2026,06-05-2026
CUST93004,Anna Oconnor,mary94@snyder.net,+1-976-752-4708x66613,US,push,CMP004,Welcome Journey,delivered,2026-04-09 04:01:08,none,0.0,android,safari,North Nicholasside,Pennsylvania,05-04-2026,16-04-2026
CUST26961,Jeffrey Ho,burtondavid@hotmail.com,001-384-417-4362x41473,AE,whatsapp,CMP004,Welcome Journey,submission,2026-03-21 13:16:08,none,4972.22,web,firefox,Matthewchester,Washington,11-03-2026,05-04-2026
CUST18636,Darren Duffy,gonzalesheather@santiago.info,520-117-0144,SG,email,CMP004,Welcome Journey,unsubscribed,2026-05-03 10:50:08,soft,0.0,web,chrome,Ronaldchester,Utah,27-04-2026,21-05-2026
CUST88186,Kristin Jackson,aguilarnorma@obrien.net,(049)229-4115x2662,AE,email,CMP004,Welcome Journey,opened,2026-05-01 19:34:08,soft,0.0,web,firefox,Cruzport,Missouri,23-04-2026,13-05-2026
CUST1899,Kayla Morgan,idavenport@logan-cruz.net,001-118-282-0789x276,SG,sms,CMP004,Welcome Journey,submission,2026-04-21 17:33:08,soft,4882.65,ios,edge,Rogersshire,Indiana,19-04-2026,02-05-2026
CUST68169,Dr. Ronald Mata,graveskimberly@collins-patterson.com,0126075951,SG,push,CMP001,Diwali Blast,opened,2026-04-12 09:50:08,hard,0.0,web,firefox,Port Karl,Georgia,05-04-2026,28-04-2026
CUST1485,Karen Williams,orrlori@gmail.com,001-577-506-0067x21098,SG,push,CMP005,Cart Recovery,opened,2026-05-11 00:33:08,none,0.0,android,safari,South Hollyside,Alaska,09-05-2026,20-05-2026
CUST19645,Chelsea Garrison,ffoster@yahoo.com,(093)849-4947x393,IN,push,CMP002,Summer Sale,clicked,2026-04-10 21:07:08,none,4801.55,android,safari,West Monique,Michigan,06-04-2026,27-04-2026
CUST26710,Raymond Mercado,paynemichael@gmail.com,(364)237-0017x0916,US,email,CMP005,Cart Recovery,delivered,2026-04-27 22:20:08,none,0.0,web,chrome,East Sergio,New Jersey,19-04-2026,07-05-2026
CUST82609,Jimmy Brooks,johnanderson@gmail.com,475-782-5027,SG,whatsapp,CMP001,Diwali Blast,opened,2026-03-25 12:30:08,none,0.0,ios,safari,Garzachester,Maine,20-03-2026,13-04-2026
CUST28522,Karen Stafford,dromero@becker.com,641-780-5481,US,sms,CMP004,Welcome Journey,delivered,2026-05-08 17:04:08,hard,0.0,web,edge,Atkinsonside,Georgia,04-05-2026,20-05-2026
CUST27161,Heidi Torres,lawsonchelsea@hotmail.com,+1-878-992-9927x320,IN,sms,CMP004,Welcome Journey,clicked,2026-04-19 11:40:08,none,841.84,web,edge,New Michaelaborough,Virginia,15-04-2026,07-05-2026
